Borrower_ID,Gender,Tipe_Identitas,Wilayah,Status_Pekerjaan,Pendapatan_Bulanan,SIM_Card,Jumlah_Pinjaman,Durasi_Peminjaman,Status_Peminjaman
B02673,Female,KTP,Jakarta,No,2240000,Telkomsel,790000,1,No
B02674,Female,KTP,Jakarta,No,2880000,XL,2080000,1,No
B02675,Female,KTP,Jakarta,Yes,4500000,Indosat,1590000,3,No
B02676,Male,KTP,Jakarta,No,2270000,Indosat,1380000,1,No
B02677,Male,KTP,Jakarta,Yes,5920000,Indosat,2320000,1,No
B02678,Male,KTP,Jakarta,No,2830000,Telkomsel,1550000,2,No
B02679,Female,KTP,Jakarta,Yes,5150000,Telkomsel,360000,5,No
B02680,Male,KTP,Jakarta,No,2480000,XL,1660000,1,No
B02681,Male,KTP,Jakarta,Yes,2300000,XL,1040000,1,No
B02682,Male,KTP,Jakarta,No,2320000,Telkomsel,1870000,1,No
B02683,Male,KTP,Jakarta,Yes,6050000,Telkomsel,1230000,1,No
B02684,Male,KTP,Jakarta,Yes,4850000,XL,220000,1,No
B02685,Male,KTP,Jakarta,Yes,4200000,XL,1660000,6,No
B02686,Female,KTP,Jakarta,No,1880000,Indosat,1370000,2,No
B02687,Male,KTP,Jakarta,Yes,7520000,Telkomsel,1010000,3,No
B02688,Male,KTP,Jakarta,No,2440000,Telkomsel,970000,1,No
B02689,Male,KTP,Jakarta,No,1970000,Tri,2520000,1,No
B02690,Male,KTP,Jakarta,No,2330000,XL,1490000,2,No
B02691,Female,KTP,Jakarta,Yes,2930000,Telkomsel,450000,9,No
B02692,Male,KTP,Jakarta,Yes,6040000,Telkomsel,0,2,No
B02693,Female,KTP,Jakarta,Yes,4160000,XL,0,2,No
B02694,Male,KTM,Jakarta,No,2330000,Telkomsel,1210000,4,No
B02695,Male,KTP,Jakarta,Yes,4000000,Telkomsel,2760000,12,Yes
B02696,Male,KTP,Jakarta,Yes,3790000,Telkomsel,1940000,2,No
B02697,Female,KTM,Jakarta,No,2600000,Telkomsel,210000,1,No
B02698,Male,KTP,Jakarta,Yes,4710000,Telkomsel,40000,1,No
B02699,Female,KTP,Jakarta,No,1960000,Indosat,0,1,No
B02700,Male,KTP,Jakarta,Yes,6270000,Telkomsel,1150000,1,No
B02701,Male,KTP,Jakarta,Yes,7320000,XL,1230000,3,No
B02702,Male,KTP,Jakarta,Yes,3770000,XL,1670000,1,No
B02703,Female,KTP,Jakarta,Yes,5660000,Telkomsel,740000,10,No
B02704,Female,KTP,Jakarta,No,2500000,XL,2350000,2,No
B02705,Male,KTP,Jakarta,Yes,6130000,Telkomsel,2070000,3,No
B02706,Male,KTP,Jakarta,Yes,2630000,Tri,240000,2,No
B02707,Male,KTP,Jakarta,No,3300000,Telkomsel,260000,1,No
B02708,Male,KTP,Jakarta,Yes,6850000,Indosat,1960000,1,No
B02709,Male,KTP,Jakarta,No,2910000,XL,330000,1,No
B02710,Male,KTP,Jakarta,Yes,4110000,Telkomsel,0,2,No
B02711,Male,KTP,Jakarta,No,1770000,XL,1080000,1,No
B02712,Male,KTP,Jakarta,Yes,4890000,XL,1090000,2,No
B02713,Female,KTP,Jakarta,Yes,6310000,Tri,390000,1,No
B02714,Male,KTP,Jakarta,No,2920000,Telkomsel,1820000,3,No
B02715,Male,KTP,Jakarta,Yes,8020000,Telkomsel,0,1,No
B02716,Female,KTP,Jakarta,Yes,5820000,Indosat,2020000,5,No
B02717,Female,KTP,Jakarta,No,2260000,XL,1350000,2,No
B02718,Male,KTP,Jakarta,No,1530000,Telkomsel,2170000,1,No
B02719,Female,KTP,Jakarta,Yes,4710000,XL,1910000,1,No
B02720,Male,KTP,Jakarta,Yes,7500000,Indosat,520000,1,No
B02721,Female,KTM,Jakarta,No,3710000,Telkomsel,1260000,1,No
B02722,Male,KTP,Jakarta,Yes,3850000,Indosat,370000,3,No
B02723,Male,KTP,Jakarta,Yes,6080000,Tri,2310000,6,No
B02724,Female,KTP,Jakarta,Yes,6660000,Telkomsel,610000,1,No
B02725,Male,KTM,Jakarta,No,2010000,Telkomsel,2500000,2,No
B02726,Male,KTP,Jakarta,Yes,6010000,XL,1000000,4,No
B02727,Female,KTP,Jakarta,No,2000000,Indosat,2120000,4,No
B02728,Female,KTP,Jakarta,Yes,3110000,Telkomsel,940000,1,No
B02729,Female,KTP,Jakarta,Yes,4830000,Telkomsel,2180000,2,No
B02730,Male,KTP,Jakarta,No,2430000,Telkomsel,1400000,1,No
B02731,Female,KTP,Jakarta,No,1970000,XL,1230000,1,No
B02732,Female,KTM,Jakarta,No,2410000,Telkomsel,830000,1,No
B02733,Male,KTP,Jakarta,Yes,6660000,Telkomsel,520000,2,No
B02734,Male,KTM,Jakarta,No,2130000,Telkomsel,1250000,2,No
B02735,Male,KTP,Jakarta,Yes,5080000,Indosat,730000,1,No
B02736,Male,KTP,Jakarta,Yes,4100000,Indosat,520000,1,No
B02737,Male,KTP,Jakarta,Yes,5780000,Telkomsel,1290000,2,No
B02738,Male,KTP,Jakarta,No,2120000,Telkomsel,1330000,2,No
B02739,Male,KTP,Jakarta,Yes,5670000,XL,990000,8,No
B02740,Male,KTP,Jakarta,Yes,4470000,Indosat,2690000,1,No
B02741,Female,KTP,Jakarta,Yes,6600000,XL,760000,2,No
B02742,Female,KTP,Jakarta,Yes,3940000,Tri,900000,1,No
B02743,Male,KTM,Jakarta,No,1280000,Indosat,1260000,1,No
B02744,Male,KTP,Jakarta,Yes,4170000,Telkomsel,0,1,No
B02745,Female,KTP,Jakarta,No,2610000,Indosat,1350000,2,No
B02746,Female,KTP,Jakarta,Yes,6150000,XL,1400000,4,No
B02747,Male,KTP,Jakarta,No,2460000,XL,1210000,1,No
B02748,Male,KTP,Jakarta,Yes,6750000,Telkomsel,1170000,12,No
B02749,Male,KTP,Jakarta,No,2220000,Telkomsel,1630000,1,No
B02750,Male,KTP,Jakarta,Yes,5670000,Tri,1450000,1,No
B02751,Male,KTP,Jakarta,Yes,3260000,Telkomsel,1340000,1,No
B02752,Female,KTP,Jakarta,Yes,5280000,Telkomsel,2060000,1,No
B02753,Male,KTP,Jakarta,No,2340000,XL,2360000,12,Yes
B02754,Male,KTP,Jakarta,Yes,4960000,Indosat,580000,1,No
B02755,Male,KTP,Jakarta,No,3020000,Telkomsel,1800000,2,No
B02756,Female,KTP,Jakarta,Yes,4400000,Tri,1120000,1,No
B02757,Female,KTP,Jakarta,Yes,6240000,Telkomsel,530000,1,No
B02758,Male,KTP,Jakarta,No,2460000,Telkomsel,2110000,1,No
B02759,Male,KTP,Jakarta,Yes,5150000,XL,1440000,2,No
B02760,Female,KTP,Jakarta,Yes,6620000,Telkomsel,1910000,1,No
B02761,Male,KTP,Jakarta,Yes,6520000,Indosat,1090000,1,No
B02762,Male,KTP,Jakarta,Yes,4690000,Indosat,1280000,1,No
B02763,Male,KTP,Jakarta,Yes,3340000,Telkomsel,0,4,No
B02764,Male,KTP,Jakarta,Yes,4780000,Indosat,2390000,12,No
B02765,Male,KTP,Jakarta,Yes,4810000,Telkomsel,2090000,1,No
B02766,Male,KTP,Jakarta,Yes,5830000,XL,2420000,1,No
B02767,Female,KTP,Jakarta,Yes,5070000,Indosat,500000,1,No
B02768,Female,KTP,Jakarta,Yes,6060000,Telkomsel,1700000,1,No
B02769,Male,KTP,Jakarta,Yes,4160000,Telkomsel,580000,4,No
B02770,Male,KTP,Jakarta,Yes,3350000,Telkomsel,2370000,2,No
B02771,Male,KTP,Jakarta,Yes,5960000,Telkomsel,2280000,3,No
B02772,Female,KTP,Jakarta,Yes,5310000,Telkomsel,840000,2,No
B02773,Male,KTP,Jakarta,Yes,4800000,Telkomsel,860000,1,No
B02774,Male,KTP,Jakarta,Yes,4400000,Telkomsel,910000,4,No
B02775,Male,KTP,Jakarta,Yes,3490000,Indosat,410000,1,No
B02776,Male,KTP,Jakarta,No,2680000,Indosat,2750000,1,No
B02777,Female,KTP,Jakarta,No,1300000,Indosat,2710000,1,No
B02778,Female,KTP,Jakarta,Yes,4760000,XL,950000,1,No
B02779,Male,KTP,Jakarta,Yes,4820000,Telkomsel,310000,1,No
B02780,Male,KTP,Jakarta,Yes,4640000,Tri,1550000,1,No
B02781,Female,KTP,Jakarta,Yes,4860000,Indosat,0,1,No
B02782,Female,KTM,Jakarta,No,1940000,XL,1770000,7,No
B02783,Male,KTP,Jakarta,Yes,5580000,Telkomsel,450000,1,No
B02784,Male,KTP,Jakarta,No,2450000,XL,1690000,1,No
B02785,Female,KTP,Jakarta,Yes,3840000,Telkomsel,2550000,12,Yes
B02786,Male,KTM,Jakarta,No,2830000,Telkomsel,1480000,1,No
B02787,Male,KTP,Jakarta,Yes,5090000,Indosat,1220000,2,No
B02788,Male,KTM,Jakarta,No,2380000,Tri,980000,7,No
B02789,Male,KTP,Jakarta,No,1800000,Telkomsel,1550000,5,No
B02790,Male,KTP,Jakarta,Yes,6040000,Telkomsel,1210000,1,No
B02791,Male,KTP,Jakarta,Yes,4720000,Telkomsel,1440000,2,No
B02792,Female,KTP,Jakarta,Yes,5890000,Indosat,1080000,3,No
B02793,Male,KTP,Jakarta,Yes,7140000,XL,1170000,1,No
B02794,Male,KTP,Jakarta,Yes,4730000,XL,870000,1,No
B02795,Male,KTP,Jakarta,No,2420000,Tri,1950000,1,No
B02796,Female,KTP,Jakarta,Yes,5650000,Tri,1440000,1,No
B02797,Male,KTP,Jakarta,Yes,4420000,Telkomsel,1550000,1,No
B02798,Male,KTP,Jakarta,Yes,2420000,XL,2080000,2,No
B02799,Male,KTP,Jakarta,Yes,5550000,Telkomsel,1400000,1,No
B02800,Female,KTP,Jakarta,Yes,3280000,Indosat,440000,2,No
B02801,Male,KTP,Jakarta,No,1840000,Indosat,3120000,11,Yes
B02802,Female,KTM,Jakarta,No,2280000,Telkomsel,2450000,2,No
B02803,Female,KTP,Jakarta,No,2560000,Indosat,0,1,No
B02804,Male,KTP,Jakarta,No,1790000,Telkomsel,1840000,1,No
B02805,Male,KTP,Jakarta,Yes,3590000,XL,850000,1,No
B02806,Female,KTP,Jakarta,No,320000,Telkomsel,350000,1,No
B02807,Male,KTP,Jakarta,Yes,4530000,Telkomsel,1180000,3,No
B02808,Female,KTP,Jakarta,No,2160000,Telkomsel,1850000,1,No
B02809,Male,KTP,Jakarta,Yes,4550000,XL,0,2,No
B02810,Male,KTP,Jakarta,Yes,3510000,XL,0,1,No
B02811,Male,KTP,Jakarta,No,2040000,Indosat,1320000,1,No
B02812,Female,KTP,Jakarta,Yes,6070000,Telkomsel,0,1,No
B02813,Female,KTP,Jakarta,No,1910000,Indosat,2250000,1,No
B02814,Female,KTP,Jakarta,No,2260000,Telkomsel,890000,1,No
B02815,Male,KTP,Jakarta,No,3300000,Telkomsel,710000,1,No
B02816,Male,KTP,Jakarta,Yes,6240000,Telkomsel,1510000,10,No
B02817,Male,KTP,Jakarta,Yes,3790000,Indosat,820000,1,No
B02818,Male,KTP,Jakarta,Yes,5060000,Telkomsel,2150000,1,No
B02819,Female,KTP,Jakarta,Yes,5900000,Tri,1480000,2,No
B02820,Male,KTP,Jakarta,Yes,4710000,XL,1350000,2,No
B02821,Female,KTP,Jakarta,No,2430000,Indosat,700000,1,No
B02822,Female,KTP,Jakarta,Yes,8540000,XL,0,11,No
B02823,Female,KTP,Jakarta,Yes,4840000,Telkomsel,1750000,2,No
B02824,Male,KTP,Jakarta,Yes,2730000,Telkomsel,560000,2,No
B02825,Male,KTP,Jakarta,Yes,4280000,Telkomsel,60000,1,No
B02826,Female,KTP,Jakarta,No,1730000,Indosat,1120000,2,No
B02827,Male,KTP,Jakarta,Yes,6100000,Telkomsel,1540000,9,No
B02828,Male,KTP,Jakarta,Yes,4410000,XL,1700000,1,No
B02829,Female,KTP,Jakarta,Yes,5830000,Tri,1190000,3,No
B02830,Male,KTP,Jakarta,Yes,4520000,Indosat,2300000,2,No
B02831,Male,KTP,Jakarta,No,1540000,Indosat,1320000,3,No
B02832,Male,KTP,Jakarta,No,2540000,Telkomsel,20000,1,No
B02833,Female,KTP,Jakarta,Yes,3850000,Telkomsel,0,1,No
B02834,Male,KTP,Jakarta,Yes,3990000,Telkomsel,2790000,1,No
B02835,Female,KTP,Jakarta,Yes,5130000,Indosat,880000,1,No
B02836,Female,KTP,Jakarta,Yes,3960000,Telkomsel,1280000,2,No
B02837,Male,KTP,Jakarta,Yes,4450000,Telkomsel,610000,1,No
B02838,Female,KTP,Jakarta,No,2670000,Telkomsel,890000,1,No
B02839,Male,KTP,Jakarta,Yes,5940000,Telkomsel,1690000,2,No
B02840,Female,KTP,Jakarta,Yes,4900000,Tri,600000,3,No
B02841,Male,KTP,Jakarta,No,1970000,Telkomsel,420000,1,No
B02842,Male,KTP,Jakarta,Yes,5390000,Indosat,2260000,12,No
B02843,Male,KTP,Jakarta,Yes,2590000,Telkomsel,890000,1,No
B02844,Female,KTP,Jakarta,Yes,3600000,XL,1630000,2,No
B02845,Male,KTP,Jakarta,Yes,5920000,Telkomsel,2450000,1,No
B02846,Male,KTP,Jakarta,Yes,4280000,Indosat,1320000,3,No
B02847,Male,KTP,Jakarta,Yes,4160000,Telkomsel,1770000,1,No
B02848,Female,KTP,Jakarta,No,3070000,Tri,620000,1,No
B02849,Male,KTP,Jakarta,Yes,5640000,XL,470000,6,No
B02850,Male,KTP,Jakarta,Yes,3620000,XL,1450000,1,No
B02851,Male,KTP,Jakarta,Yes,5480000,Telkomsel,1850000,1,No
B02852,Female,KTP,Jakarta,No,2680000,Telkomsel,2220000,1,No
B02853,Male,KTP,Jakarta,Yes,3440000,Telkomsel,1790000,2,No
B02854,Female,KTP,Jakarta,Yes,7820000,Telkomsel,1230000,1,No
B02855,Male,KTP,Jakarta,Yes,3960000,XL,1090000,2,No
B02856,Male,KTP,Jakarta,Yes,3630000,XL,720000,7,No
B02857,Female,KTP,Jakarta,Yes,3880000,Telkomsel,1010000,1,No
B02858,Male,KTP,Jakarta,Yes,6810000,Telkomsel,1180000,1,No
B02859,Male,KTP,Jakarta,Yes,7080000,XL,910000,1,No
B02860,Male,KTP,Jakarta,Yes,6150000,Telkomsel,220000,1,No
B02861,Male,KTP,Jakarta,Yes,3750000,Telkomsel,1590000,2,No
B02862,Male,KTP,Jakarta,No,1470000,Telkomsel,1200000,1,No
B02863,Male,KTP,Jakarta,No,2180000,Indosat,680000,1,No
B02864,Female,KTP,Jakarta,Yes,6900000,Telkomsel,1360000,1,No
B02865,Male,KTP,Jakarta,Yes,5710000,XL,1080000,1,No
B02866,Male,KTP,Jakarta,No,1930000,Telkomsel,1560000,3,No
B02867,Female,KTP,Jakarta,Yes,5480000,Telkomsel,1590000,1,No
B02868,Male,KTP,Jakarta,No,2910000,Telkomsel,1620000,1,No
B02869,Male,KTP,Jakarta,Yes,4860000,Tri,1900000,1,No
B02870,Male,KTP,Jakarta,No,3390000,Tri,1980000,1,No
B02871,Male,KTP,Jakarta,Yes,2580000,Telkomsel,110000,1,No
B02872,Male,KTP,Jakarta,Yes,3820000,XL,300000,4,No
B02873,Male,KTP,Jakarta,No,2340000,Telkomsel,1090000,1,No
B02874,Male,KTP,Jakarta,Yes,6650000,Telkomsel,1580000,2,No
B02875,Female,KTP,Jakarta,Yes,6450000,Indosat,1330000,1,No
B02876,Male,KTP,Jakarta,Yes,6230000,Telkomsel,1890000,1,No
B02877,Male,KTP,Jakarta,Yes,5910000,Telkomsel,20000,1,No
B02878,Male,KTP,Jakarta,No,2720000,Telkomsel,1270000,1,No
B02879,Male,KTP,Jakarta,No,2650000,Telkomsel,1080000,2,No
B02880,Male,KTP,Jakarta,No,1680000,Indosat,1250000,2,No
B02881,Male,KTP,Jakarta,Yes,5750000,Telkomsel,1850000,1,No
B02882,Male,KTM,Jakarta,No,2840000,XL,1170000,1,No
B02883,Female,KTP,Jakarta,Yes,4340000,XL,2520000,1,No
B02884,Male,KTP,Jakarta,Yes,6890000,XL,1610000,2,No
B02885,Male,KTP,Jakarta,Yes,5300000,Tri,370000,3,No
B02886,Male,KTP,Jakarta,Yes,5670000,Tri,100000,1,No
B02887,Male,KTP,Jakarta,No,1430000,Telkomsel,1420000,1,No
B02888,Female,KTM,Jakarta,No,3320000,Indosat,1450000,2,No
B02889,Female,KTP,Jakarta,Yes,6610000,Telkomsel,450000,1,No
B02890,Female,KTP,Jakarta,Yes,4550000,XL,3190000,8,Yes
B02891,Female,KTP,Jakarta,Yes,7410000,Telkomsel,730000,1,No
B02892,Female,KTP,Jakarta,Yes,6930000,Telkomsel,770000,1,No
B02893,Male,KTP,Jakarta,Yes,4330000,Telkomsel,450000,2,No
B02894,Male,KTP,Jakarta,Yes,5130000,Telkomsel,910000,2,No
B02895,Female,KTP,Jakarta,Yes,6390000,Telkomsel,120000,10,No
B02896,Male,KTP,Jakarta,No,2140000,Indosat,1940000,1,No
B02897,Male,KTP,Jakarta,Yes,5190000,Indosat,1340000,1,No
B02898,Male,KTM,Jakarta,No,2680000,Telkomsel,1430000,1,No
B02899,Female,KTP,Jakarta,Yes,3860000,Telkomsel,430000,10,No
B02900,Male,KTP,Jakarta,Yes,5150000,XL,1770000,1,No
B02901,Male,KTP,Jakarta,Yes,5800000,Indosat,0,6,No
B02902,Female,KTP,Jakarta,No,2980000,Indosat,1860000,1,No
B02903,Male,KTP,Jakarta,No,1950000,Tri,0,2,No
B02904,Male,KTM,Jakarta,No,2920000,Tri,1120000,2,No
B02905,Male,KTP,Jakarta,Yes,6170000,Telkomsel,0,12,No
B02906,Female,KTM,Jakarta,No,2720000,Telkomsel,990000,1,No
B02907,Male,KTP,Jakarta,Yes,3480000,Indosat,1490000,1,No
B02908,Male,KTP,Jakarta,No,1840000,Indosat,1800000,3,No
B02909,Male,KTP,Jakarta,Yes,5270000,Indosat,300000,1,No
B02910,Male,KTP,Jakarta,Yes,5720000,Indosat,2340000,2,No
B02911,Male,KTP,Jakarta,Yes,7150000,XL,680000,2,No
B02912,Female,KTP,Jakarta,Yes,7210000,XL,1540000,2,No
B02913,Male,KTP,Jakarta,Yes,4680000,Telkomsel,1930000,2,No
B02914,Male,KTP,Jakarta,Yes,4740000,Telkomsel,2390000,1,No
B02915,Female,KTP,Jakarta,Yes,3820000,Telkomsel,560000,2,No
B02916,Male,KTP,Jakarta,No,2330000,Indosat,1870000,2,No
B02917,Male,KTP,Jakarta,No,2510000,XL,2420000,2,No
B02918,Female,KTP,Jakarta,Yes,4180000,Telkomsel,990000,2,No
B02919,Female,KTP,Jakarta,Yes,4230000,Telkomsel,0,1,No
B02920,Female,KTM,Jakarta,No,1920000,Telkomsel,2430000,1,No
B02921,Male,KTM,Jakarta,No,3290000,Tri,1280000,1,No
B02922,Male,KTP,Jakarta,No,1350000,Telkomsel,1050000,1,No
B02923,Male,KTP,Jakarta,Yes,4830000,Tri,1450000,1,No
B02924,Female,KTP,Jakarta,No,2310000,Telkomsel,1840000,1,No
B02925,Male,KTP,Jakarta,Yes,4780000,Telkomsel,1920000,1,No
B02926,Male,KTP,Jakarta,Yes,6450000,XL,1450000,1,No
B02927,Male,KTP,Jakarta,Yes,3520000,Telkomsel,810000,2,No
B02928,Male,KTP,Jakarta,Yes,6960000,Tri,1280000,1,No
B02929,Male,KTP,Jakarta,Yes,4620000,Tri,980000,3,No
B02930,Male,KTP,Jakarta,No,3610000,Telkomsel,3660000,10,Yes
B02931,Male,KTP,Jakarta,No,2730000,Telkomsel,1290000,1,No
B02932,Male,KTP,Jakarta,Yes,8070000,Telkomsel,450000,2,No
B02933,Male,KTP,Jakarta,Yes,4430000,Telkomsel,1800000,1,No
B02934,Female,KTP,Jakarta,Yes,7390000,Indosat,1760000,1,No
B02935,Male,KTP,Jakarta,Yes,5420000,Telkomsel,1390000,1,No
B02936,Female,KTP,Jakarta,No,2370000,Telkomsel,2130000,7,No
B02937,Male,KTP,Jakarta,No,2300000,Indosat,1580000,1,No
B02938,Female,KTP,Jakarta,Yes,3930000,Telkomsel,2300000,3,No
B02939,Male,KTP,Jakarta,Yes,4480000,Telkomsel,1950000,1,No
B02940,Male,KTP,Jakarta,Yes,3190000,Indosat,1340000,8,No
B02941,Male,KTP,Jakarta,Yes,6570000,XL,1690000,1,No
B02942,Female,KTP,Jakarta,Yes,6000000,Telkomsel,0,1,No
B02943,Female,KTP,Jakarta,Yes,4780000,Telkomsel,1070000,2,No
B02944,Male,KTP,Jakarta,Yes,4330000,XL,1620000,1,No
B02945,Male,KTM,Jakarta,No,1850000,Telkomsel,200000,1,No
B02946,Male,KTP,Jakarta,Yes,5640000,Telkomsel,1220000,2,No
B02947,Female,KTP,Jakarta,Yes,5010000,Indosat,940000,2,No
B02948,Male,KTP,Jakarta,Yes,5280000,Indosat,2560000,1,No
B02949,Male,KTP,Jakarta,Yes,4290000,Tri,2180000,1,No
B02950,Male,KTP,Jakarta,Yes,3780000,XL,1180000,1,No
B02951,Male,KTP,Jakarta,Yes,3800000,Telkomsel,2010000,1,No
B02952,Female,KTP,Jakarta,Yes,6790000,Telkomsel,920000,3,No
B02953,Male,KTP,Jakarta,Yes,4350000,Telkomsel,890000,1,No
B02954,Male,KTP,Jakarta,Yes,6590000,Telkomsel,40000,1,No
B02955,Male,KTP,Jakarta,Yes,4130000,Telkomsel,100000,1,No
B02956,Male,KTP,Jakarta,Yes,3050000,XL,2050000,1,No
B02957,Female,KTP,Jakarta,No,2060000,Telkomsel,1720000,2,No
B02958,Male,KTP,Jakarta,Yes,5360000,Telkomsel,1110000,3,No
B02959,Female,KTP,Jakarta,Yes,5660000,XL,2070000,1,No
B02960,Female,KTP,Jakarta,Yes,4860000,Telkomsel,810000,1,No
B02961,Male,KTP,Jakarta,Yes,4690000,Telkomsel,2790000,1,No
B02962,Female,KTP,Jakarta,No,1790000,Telkomsel,1370000,1,No
B02963,Male,KTP,Jakarta,No,2100000,Telkomsel,1950000,2,No
B02964,Male,KTP,Jakarta,Yes,2440000,XL,840000,3,No
B02965,Male,KTP,Jakarta,No,1680000,Telkomsel,410000,1,No
B02966,Male,KTP,Jakarta,Yes,4500000,Indosat,1000000,1,No
B02967,Male,KTP,Jakarta,Yes,6480000,Telkomsel,1100000,1,No
B02968,Female,KTP,Jakarta,Yes,3990000,XL,1540000,2,No
B02969,Female,KTP,Jakarta,No,1710000,Indosat,2310000,1,No
B02970,Male,KTP,Jakarta,Yes,4900000,XL,2130000,2,No
B02971,Female,KTP,Jakarta,Yes,5810000,XL,900000,1,No
B02972,Female,KTP,Jakarta,Yes,5850000,Tri,1210000,2,No
B02973,Male,KTP,Jakarta,Yes,5520000,Telkomsel,440000,3,No
B02974,Male,KTM,Jakarta,No,2590000,Telkomsel,840000,1,No
B02975,Male,KTP,Jakarta,No,2140000,Telkomsel,1100000,1,No
B02976,Male,KTP,Jakarta,Yes,5100000,Tri,590000,1,No
B02977,Female,KTP,Jakarta,Yes,4900000,Telkomsel,390000,1,No
B02978,Female,KTP,Jakarta,Yes,5120000,Indosat,1780000,1,No
B02979,Female,KTP,Jakarta,Yes,4900000,XL,1650000,2,No
B02980,Female,KTP,Jakarta,Yes,6010000,Telkomsel,1390000,1,No
B02981,Male,KTP,Jakarta,Yes,3390000,Telkomsel,700000,1,No
B02982,Male,KTP,Jakarta,Yes,5460000,Telkomsel,1860000,1,No
B02983,Male,KTP,Jakarta,Yes,5750000,Telkomsel,330000,7,No
B02984,Male,KTP,Jakarta,No,1600000,XL,1650000,1,No
B02985,Male,KTP,Jakarta,No,3020000,Telkomsel,90000,1,No
B02986,Male,KTP,Jakarta,Yes,7050000,XL,2470000,1,No
B02987,Female,KTP,Jakarta,No,2910000,XL,1710000,1,No
B02988,Female,KTP,Jakarta,Yes,2250000,Tri,1030000,1,No
B02989,Male,KTP,Jakarta,Yes,4930000,Indosat,970000,1,No
B02990,Male,KTP,Jakarta,No,2060000,Telkomsel,1270000,1,No
B02991,Male,KTP,Jakarta,No,2810000,Telkomsel,570000,1,No
B02992,Female,KTP,Jakarta,Yes,7460000,Telkomsel,1190000,1,No
B02993,Male,KTP,Jakarta,No,1560000,Telkomsel,1580000,3,No
B02994,Male,KTP,Jakarta,Yes,5590000,XL,1390000,2,No
B02995,Male,KTP,Jakarta,Yes,5380000,Tri,1550000,1,No
B02996,Female,KTP,Jakarta,Yes,6160000,Telkomsel,1670000,1,No
B02997,Male,KTP,Jakarta,Yes,6860000,Telkomsel,1540000,2,No
B02998,Male,KTP,Jakarta,Yes,6400000,XL,0,1,No
B02999,Male,KTM,Jakarta,No,2560000,Telkomsel,2790000,1,No
B03000,Female,KTP,Jakarta,Yes,5670000,Telkomsel,1120000,3,No
B03001,Male,KTP,Jakarta,Yes,3950000,XL,1520000,8,No
B03002,Male,KTP,Jakarta,Yes,4470000,Telkomsel,2080000,2,No
B03003,Female,KTP,Jakarta,Yes,5320000,Telkomsel,880000,1,No
B03004,Male,KTP,Jakarta,Yes,5540000,Telkomsel,2040000,1,No
B03005,Male,KTP,Jakarta,Yes,6080000,Telkomsel,2280000,2,No
B03006,Female,KTP,Jakarta,Yes,6190000,Indosat,1190000,1,No
B03007,Male,KTP,Jakarta,Yes,4800000,Telkomsel,680000,8,No
B03008,Male,KTP,Jakarta,Yes,4420000,Telkomsel,1570000,1,No
B03009,Female,KTM,Jakarta,No,2280000,XL,230000,1,No
B03010,Male,KTP,Jakarta,Yes,6020000,Telkomsel,1010000,3,No
B03011,Male,KTP,Jakarta,Yes,4460000,Telkomsel,480000,2,No
B03012,Male,KTP,Jakarta,Yes,3840000,Telkomsel,990000,1,No
B03013,Male,KTP,Jakarta,Yes,6250000,Tri,0,3,No
B03014,Male,KTP,Jakarta,Yes,2930000,Indosat,1190000,1,No
B03015,Male,KTM,Jakarta,No,2520000,Indosat,870000,9,No
B03016,Female,KTP,Jakarta,Yes,4910000,Tri,1970000,3,No
B03017,Male,KTP,Jakarta,Yes,4120000,Telkomsel,1800000,3,No
B03018,Male,KTP,Jakarta,Yes,3280000,Telkomsel,1220000,1,No
B03019,Male,KTP,Jakarta,Yes,3180000,XL,1340000,1,No
B03020,Male,KTP,Jakarta,Yes,4680000,Telkomsel,1260000,2,No
B03021,Male,KTP,Jakarta,Yes,6650000,XL,1560000,1,No
B03022,Male,KTP,Jakarta,Yes,4960000,Indosat,1440000,1,No
B03023,Male,KTP,Jakarta,Yes,5120000,Tri,10000,6,No
B03024,Male,KTP,Jakarta,Yes,7040000,Indosat,0,1,No
B03025,Male,KTP,Jakarta,No,2910000,Indosat,2170000,1,No
B03026,Male,KTM,Jakarta,No,2320000,Telkomsel,1920000,12,No
B03027,Male,KTP,Jakarta,Yes,4820000,Telkomsel,0,1,No
B03028,Female,KTP,Jakarta,Yes,4290000,Telkomsel,1750000,11,No
B03029,Female,KTP,Jakarta,No,2540000,Indosat,1150000,1,No
B03030,Female,KTP,Jakarta,Yes,6220000,Indosat,2450000,1,No
B03031,Female,KTP,Jakarta,Yes,2730000,Telkomsel,1880000,1,No
B03032,Female,KTP,Jakarta,Yes,6460000,Telkomsel,1420000,1,No
B03033,Male,KTP,Jakarta,Yes,5600000,Indosat,1240000,1,No
B03034,Male,KTP,Jakarta,Yes,7270000,Telkomsel,530000,8,No
B03035,Female,KTP,Jakarta,Yes,5470000,Indosat,1500000,1,No
B03036,Male,KTP,Jakarta,No,1850000,Indosat,1630000,2,No
B03037,Female,KTP,Jakarta,Yes,4980000,Telkomsel,1140000,5,No
B03038,Male,KTP,Jakarta,Yes,3950000,XL,1620000,2,No
B03039,Male,KTP,Jakarta,Yes,4310000,Indosat,800000,3,No
B03040,Male,KTP,Jakarta,Yes,3800000,Telkomsel,1070000,1,No
B03041,Male,KTP,Jakarta,No,2020000,Indosat,2300000,12,Yes
B03042,Male,KTM,Jakarta,No,1830000,Indosat,2580000,1,No
